time_of_day,coin,trades,expectancy,profit_factor,winrate,avg_win,avg_loss,gross_profit,gross_loss_abs
evening_utc,DOGE/USDT,35,-0.5121696402811152,0.0,0.0,0.0,-0.5121696402811152,0.0,17.925937409839033
evening_utc,ETH/USDT,77,-0.5266698245870842,0.010480417991250358,0.012987012987012988,0.42951998163203625,-0.5392512694057569,0.42951998163203625,40.98309647483752
evening_utc,FF/USDT,6,-0.22915987859653883,0.7420716898795044,0.16666666666666666,3.9558214827198888,-1.0661561508598243,3.9558214827198888,5.330780754299122
evening_utc,GRASS/USDT,50,-0.4550524345247509,0.03242220368680156,0.06,0.2541363732637904,-0.5003198052346579,0.7624091197913712,23.51503084602892
evening_utc,H/USDT,93,-0.6443366226444543,0.05243365446743321,0.043010752688172046,0.8289651514195925,-0.7105524327147485,3.31586060567837,63.239166511612616
evening_utc,HBAR/USDT,65,-0.6607686587209594,0.0,0.0,0.0,-0.6607686587209594,0.0,42.94996281686236
evening_utc,HOME/USDT,45,-0.7923944488216839,0.17243072143218627,0.13333333333333333,1.238263218630219,-1.1048033207373613,7.429579311781314,43.087329508757094
evening_utc,HYPE/USDT,100,-0.4133972123823866,0.0045997512635994825,0.02,0.09551556534360196,-0.42378318743801896,0.19103113068720393,41.53075236892586
evening_utc,KITE/USDT,2,-0.5157150699383278,0.0,0.0,0.0,-0.5157150699383278,0.0,1.0314301398766557
evening_utc,LA/USDT,1,-0.27665639999999553,0.0,0.0,0.0,-0.27665639999999553,0.0,0.27665639999999553
evening_utc,LINK/USDT,109,-0.5586250703045562,0.0,0.0,0.0,-0.5586250703045562,0.0,60.890132663196624
evening_utc,LPT/USDT,12,-0.4097040734306295,0.0,0.0,0.0,-0.4097040734306295,0.0,4.916448881167554
evening_utc,LTC/USDT,93,-0.5530136082537401,0.0,0.0,0.0,-0.5530136082537401,0.0,51.43026556759783
evening_utc,MON/USDT,31,-0.44562797100527607,0.10460471307359034,0.0967741935483871,0.5379591890795576,-0.5510123095857941,1.613877567238673,15.428344668402232
