t,hour_of_day,weekday,date,pnl
2026-03-08 05:15:07.676000+00:00,5,Sunday,2026-03-08,-7.281386382479894
2026-03-08 05:15:11.078000+00:00,5,Sunday,2026-03-08,-1.238925294431919
2026-03-08 05:15:24.343000+00:00,5,Sunday,2026-03-08,-1.1495516374399581
2026-03-08 05:15:32.185000+00:00,5,Sunday,2026-03-08,-0.7719208174400833
2026-03-08 05:15:39.702000+00:00,5,Sunday,2026-03-08,-2.1113894273039095
2026-03-08 05:15:47.693000+00:00,5,Sunday,2026-03-08,-2.3765579421481
2026-03-08 05:15:48.855000+00:00,5,Sunday,2026-03-08,-1.7753195252798797
2026-03-08 05:16:09.321000+00:00,5,Sunday,2026-03-08,-1.512215651063856
2026-03-08 05:16:11.150000+00:00,5,Sunday,2026-03-08,-1.9699244356176517
2026-03-08 05:16:11.150000+00:00,5,Sunday,2026-03-08,-2.007104430900038
2026-03-08 05:16:16.270000+00:00,5,Sunday,2026-03-08,-2.2393508272639235
2026-03-08 05:16:16.867000+00:00,5,Sunday,2026-03-08,-2.556413535599875
2026-03-08 05:16:16.867000+00:00,5,Sunday,2026-03-08,-1.9116819780559229
2026-03-08 05:16:17.509000+00:00,5,Sunday,2026-03-08,-0.80673992313596
2026-03-08 05:16:19.861000+00:00,5,Sunday,2026-03-08,-3.0352240381758646
2026-03-08 05:16:19.861000+00:00,5,Sunday,2026-03-08,-1.1362183924007025
2026-03-08 05:16:21.100000+00:00,5,Sunday,2026-03-08,-1.5919624069438538
2026-03-08 05:16:22.874000+00:00,5,Sunday,2026-03-08,-1.9598738243772047
2026-03-08 05:16:22.874000+00:00,5,Sunday,2026-03-08,-2.028013889595206
2026-03-08 05:17:09.054000+00:00,5,Sunday,2026-03-08,-0.7373165956463206
2026-03-08 05:17:38.284000+00:00,5,Sunday,2026-03-08,-3.2320916029440334
2026-03-08 05:17:38.284000+00:00,5,Sunday,2026-03-08,0.9217681864000813
2026-03-08 05:17:38.867000+00:00,5,Sunday,2026-03-08,-1.1370622667774266
2026-03-08 05:17:41.680000+00:00,5,Sunday,2026-03-08,-1.774601927439953
2026-03-08 05:17:53.138000+00:00,5,Sunday,2026-03-08,-1.8249864998398886
2026-03-08 05:17:53.138000+00:00,5,Sunday,2026-03-08,-1.1309247956159263
2026-03-08 05:17:53.734000+00:00,5,Sunday,2026-03-08,-1.799420423107849
2026-03-08 05:18:09.774000+00:00,5,Sunday,2026-03-08,-1.0878598565279152
2026-03-08 05:18:26.916000+00:00,5,Sunday,2026-03-08,-0.6507601987599048
2026-03-08 05:18:35.028000+00:00,5,Sunday,2026-03-08,-1.38891078720007
2026-03-08 05:18:43.730000+00:00,5,Sunday,2026-03-08,-1.4288935075630866
2026-03-08 05:18:55.416000+00:00,5,Sunday,2026-03-08,-0.9357258523199744
2026-03-08 05:19:00.334000+00:00,5,Sunday,2026-03-08,-1.379656116744035
2026-03-08 05:19:11.005000+00:00,5,Sunday,2026-03-08,-0.8472552195039607
2026-03-08 05:19:27.758000+00:00,5,Sunday,2026-03-08,-0.8327443229759596
2026-03-08 05:19:27.758000+00:00,5,Sunday,2026-03-08,-1.0194352623360783
2026-03-08 05:19:27.758000+00:00,5,Sunday,2026-03-08,-2.2726562512750323
2026-03-08 05:19:27.758000+00:00,5,Sunday,2026-03-08,-1.31689356239981
2026-03-08 05:19:27.758000+00:00,5,Sunday,2026-03-08,-0.6579319798921011
2026-03-08 05:19:39.234000+00:00,5,Sunday,2026-03-08,-1.8064293770639903
2026-03-08 05:19:54.108000+00:00,5,Sunday,2026-03-08,-0.666723115519924
2026-03-08 05:20:12.834000+00:00,5,Sunday,2026-03-08,-1.0001081250199744
2026-03-08 05:20:54.420000+00:00,5,Sunday,2026-03-08,-2.391151993119952
2026-03-08 05:20:54.420000+00:00,5,Sunday,2026-03-08,-0.03534978519998838
2026-03-08 05:20:56.082000+00:00,5,Sunday,2026-03-08,-1.7306299958640092
2026-03-08 05:20:57.235000+00:00,5,Sunday,2026-03-08,-2.3614296414127964
2026-03-08 05:21:12.757000+00:00,5,Sunday,2026-03-08,-1.087385570481529
2026-03-08 05:21:28.348000+00:00,5,Sunday,2026-03-08,-1.4135849232000046
2026-03-08 05:21:28.348000+00:00,5,Sunday,2026-03-08,-1.4527633804798517
2026-03-08 05:21:41.286000+00:00,5,Sunday,2026-03-08,-1.1728662297600585
2026-03-08 05:21:47.207000+00:00,5,Sunday,2026-03-08,-1.5592839479518665
2026-03-08 05:22:00.774000+00:00,5,Sunday,2026-03-08,-1.4364158803999352
2026-03-08 05:22:14.453000+00:00,5,Sunday,2026-03-08,-0.9473835009599163
2026-03-08 05:22:18.129000+00:00,5,Sunday,2026-03-08,-2.7054603939024284
2026-03-08 05:22:24.762000+00:00,5,Sunday,2026-03-08,-0.9585430762143171
2026-03-08 05:22:35.444000+00:00,5,Sunday,2026-03-08,-0.4006861044479453
2026-03-08 05:22:57.893000+00:00,5,Sunday,2026-03-08,-6.1097458429950136
2026-03-08 05:23:04.718000+00:00,5,Sunday,2026-03-08,-0.6032419236479598
2026-03-08 05:23:48.082000+00:00,5,Sunday,2026-03-08,-1.368628920204784
2026-03-08 05:23:55.298000+00:00,5,Sunday,2026-03-08,-0.13495764595204718
2026-03-08 05:23:57.965000+00:00,5,Sunday,2026-03-08,-1.4857698984479342
2026-03-08 05:24:01.709000+00:00,5,Sunday,2026-03-08,-1.2249406573440114
2026-03-08 05:24:15.579000+00:00,5,Sunday,2026-03-08,-1.0908149830159137
2026-03-08 05:24:31.728000+00:00,5,Sunday,2026-03-08,-1.673731611439951
2026-03-08 05:24:31.728000+00:00,5,Sunday,2026-03-08,-1.6881132492800495
2026-03-08 05:24:36.487000+00:00,5,Sunday,2026-03-08,-0.7734920449279317
2026-03-08 05:24:43.919000+00:00,5,Sunday,2026-03-08,-1.3526862729599398
2026-03-08 05:24:59.432000+00:00,5,Sunday,2026-03-08,-7.086355396427814
2026-03-08 05:25:05.444000+00:00,5,Sunday,2026-03-08,-0.8191835514719545
2026-03-08 05:25:17.850000+00:00,5,Sunday,2026-03-08,-0.17441308851198328
2026-03-08 05:25:21.096000+00:00,5,Sunday,2026-03-08,-0.5817643778847158
2026-03-08 05:25:34.003000+00:00,5,Sunday,2026-03-08,-1.2716834134128887
2026-03-08 05:25:56.090000+00:00,5,Sunday,2026-03-08,-2.0769491050559923
2026-03-08 05:26:37.086000+00:00,5,Sunday,2026-03-08,-0.959588773855872
2026-03-08 05:26:44.524000+00:00,5,Sunday,2026-03-08,-1.2175932693598883
2026-03-08 05:26:51.457000+00:00,5,Sunday,2026-03-08,-0.6135735707006995
2026-03-08 05:27:06.303000+00:00,5,Sunday,2026-03-08,-0.003083718143920555
2026-03-08 05:27:06.303000+00:00,5,Sunday,2026-03-08,-0.5088117889599999
2026-03-08 05:27:22.084000+00:00,5,Sunday,2026-03-08,-0.39195581470790924
2026-03-08 05:27:38.908000+00:00,5,Sunday,2026-03-08,-0.5826322793279763
2026-03-08 05:27:38.908000+00:00,5,Sunday,2026-03-08,-0.5916023276799558
2026-03-08 05:27:46.905000+00:00,5,Sunday,2026-03-08,-0.44265650504799536
2026-03-08 05:28:09.019000+00:00,5,Sunday,2026-03-08,-0.5565733035199194
2026-03-08 05:28:20.124000+00:00,5,Sunday,2026-03-08,-0.37433268211183607
2026-03-08 05:28:31.237000+00:00,5,Sunday,2026-03-08,-2.1046000236238696
2026-03-08 05:28:37.589000+00:00,5,Sunday,2026-03-08,-0.908253886087125
2026-03-08 05:28:38.124000+00:00,5,Sunday,2026-03-08,-0.9906891519998275
2026-03-08 05:29:07.390000+00:00,5,Sunday,2026-03-08,-1.2399442186559488
2026-03-08 05:29:47.808000+00:00,5,Sunday,2026-03-08,-1.4331514307902937
2026-03-08 05:30:03.397000+00:00,5,Sunday,2026-03-08,-0.8281090647037969
2026-03-08 05:30:38.462000+00:00,5,Sunday,2026-03-08,-0.8450325235815244
2026-03-08 05:29:22.681000+00:00,5,Sunday,2026-03-08,-2.162390910784003
2026-03-08 05:29:25.326000+00:00,5,Sunday,2026-03-08,-0.5079452795199234
2026-03-08 05:29:39.915000+00:00,5,Sunday,2026-03-08,-0.8224025976000034
2026-03-08 05:29:39.915000+00:00,5,Sunday,2026-03-08,-0.7215347339199689
2026-03-08 05:29:47.277000+00:00,5,Sunday,2026-03-08,-0.9257065559999252
2026-03-08 05:30:20.921000+00:00,5,Sunday,2026-03-08,0.05324305996803963
2026-03-08 05:30:36.340000+00:00,5,Sunday,2026-03-08,0.013353703512118842
2026-03-08 05:30:39.028000+00:00,5,Sunday,2026-03-08,-1.853971260927874
2026-03-08 05:30:53.712000+00:00,5,Sunday,2026-03-08,-0.16372882801583674
2026-03-08 05:31:48.451000+00:00,5,Sunday,2026-03-08,-5.104720526879808
2026-03-08 05:32:10.642000+00:00,5,Sunday,2026-03-08,-0.865357003679861
2026-03-08 05:32:26.468000+00:00,5,Sunday,2026-03-08,-0.9526647563039826
2026-03-08 05:32:42.799000+00:00,5,Sunday,2026-03-08,-0.7778094526799586
2026-03-08 05:32:50.504000+00:00,5,Sunday,2026-03-08,-0.9257065559999252
2026-03-08 05:33:03.415000+00:00,5,Sunday,2026-03-08,-0.28864311663346065
2026-03-08 05:33:43.264000+00:00,5,Sunday,2026-03-08,-0.5877772777439431
2026-03-08 05:33:49.476000+00:00,5,Sunday,2026-03-08,-0.3497777267599339
2026-03-08 05:34:43.739000+00:00,5,Sunday,2026-03-08,-1.1120328897599296
2026-03-08 05:35:14.721000+00:00,5,Sunday,2026-03-08,-0.9171462803199285
2026-03-08 05:35:19.413000+00:00,5,Sunday,2026-03-08,-2.2062651155277586
2026-03-08 05:35:19.413000+00:00,5,Sunday,2026-03-08,0.014261769503907229
2026-03-08 05:35:29.219000+00:00,5,Sunday,2026-03-08,-0.5344331362239949
2026-03-08 05:35:44.289000+00:00,5,Sunday,2026-03-08,-1.0869585378239275
2026-03-08 05:35:50.503000+00:00,5,Sunday,2026-03-08,-0.14375635592377056
2026-03-08 05:35:53.604000+00:00,5,Sunday,2026-03-08,-0.7817132447999378
2026-03-08 05:36:54.951000+00:00,5,Sunday,2026-03-08,-0.6948824755200229
2026-03-08 05:36:54.951000+00:00,5,Sunday,2026-03-08,0.544553819211987
2026-03-08 05:37:20.156000+00:00,5,Sunday,2026-03-08,-7.672334880513428
2026-03-08 05:38:15.504000+00:00,5,Sunday,2026-03-08,-0.7364964411573955
2026-03-08 05:38:18.583000+00:00,5,Sunday,2026-03-08,-3.6349549437837063
2026-03-08 05:38:32.988000+00:00,5,Sunday,2026-03-08,-0.9933674827118467
2026-03-08 05:38:46.778000+00:00,5,Sunday,2026-03-08,-2.58833810995168
2026-03-08 05:38:46.778000+00:00,5,Sunday,2026-03-08,-0.9769857750239481
2026-03-08 05:38:56.584000+00:00,5,Sunday,2026-03-08,-0.9257065559999252
2026-03-08 05:39:29.043000+00:00,5,Sunday,2026-03-08,-0.7669563943679898
2026-03-08 05:40:16.562000+00:00,5,Sunday,2026-03-08,-0.6035132115598025
2026-03-08 05:40:23.834000+00:00,5,Sunday,2026-03-08,-0.6808263633770423
2026-03-08 05:40:54.439000+00:00,5,Sunday,2026-03-08,-3.0540633523197775
2026-03-08 05:41:27.815000+00:00,5,Sunday,2026-03-08,-1.035125277087843
2026-03-08 05:41:27.815000+00:00,5,Sunday,2026-03-08,-0.7251866054399381
2026-03-08 05:41:27.815000+00:00,5,Sunday,2026-03-08,-0.381972586560033
2026-03-08 05:42:21.592000+00:00,5,Sunday,2026-03-08,-0.13633582497899877
2026-03-08 05:42:23.179000+00:00,5,Sunday,2026-03-08,-0.3223921257022828
2026-03-08 05:40:13.408000+00:00,5,Sunday,2026-03-08,0.0038065747201120326
2026-03-08 05:41:59.546000+00:00,5,Sunday,2026-03-08,-1.6034025394557718
2026-03-08 05:42:00.595000+00:00,5,Sunday,2026-03-08,-1.2136931783999003
2026-03-08 05:42:31.507000+00:00,5,Sunday,2026-03-08,-0.9906891519998275
2026-03-08 05:43:00.105000+00:00,5,Sunday,2026-03-08,-6.162681778252631
2026-03-08 05:43:56.943000+00:00,5,Sunday,2026-03-08,-0.07710084782399451
2026-03-08 05:44:29.534000+00:00,5,Sunday,2026-03-08,-0.4704158459158846
2026-03-08 05:44:30.567000+00:00,5,Sunday,2026-03-08,-0.5513067241439735
2026-03-08 05:44:30.567000+00:00,5,Sunday,2026-03-08,-1.1261845307999452
2026-03-08 05:44:30.567000+00:00,5,Sunday,2026-03-08,-0.18202479401596267
2026-03-08 05:45:04.577000+00:00,5,Sunday,2026-03-08,-0.7917032471999841
2026-03-08 05:45:35.607000+00:00,5,Sunday,2026-03-08,-0.7350423582717749
2026-03-08 05:45:39.226000+00:00,5,Sunday,2026-03-08,-0.7387692264319659
2026-03-08 05:46:01.510000+00:00,5,Sunday,2026-03-08,-0.7765513380240319
2026-03-08 05:46:04.685000+00:00,5,Sunday,2026-03-08,-2.610292286306284
2026-03-08 05:46:30.509000+00:00,5,Sunday,2026-03-08,-0.334217095991784
2026-03-08 05:46:31.588000+00:00,5,Sunday,2026-03-08,-0.16176019017591925
2026-03-08 05:46:53.909000+00:00,5,Sunday,2026-03-08,-4.374932433695655
2026-03-08 05:48:17.035000+00:00,5,Sunday,2026-03-08,-1.8833841057200371
2026-03-08 05:48:35.444000+00:00,5,Sunday,2026-03-08,-0.05417062954225349
2026-03-08 05:48:07.821000+00:00,5,Sunday,2026-03-08,-0.9256885583999495
2026-03-08 05:48:35.444000+00:00,5,Sunday,2026-03-08,-0.089688978911938
2026-03-08 05:48:42.134000+00:00,5,Sunday,2026-03-08,-2.586152818871867
2026-03-08 05:50:12.231000+00:00,5,Sunday,2026-03-08,-1.2437907122158722
2026-03-08 05:50:17.971000+00:00,5,Sunday,2026-03-08,-1.2296178242400906
2026-03-08 05:50:36.097000+00:00,5,Sunday,2026-03-08,-1.7395305763918125
2026-03-08 05:52:52.547000+00:00,5,Sunday,2026-03-08,-0.7916700837404802
2026-03-08 05:51:10.783000+00:00,5,Sunday,2026-03-08,-0.7717080443199115
2026-03-08 05:51:19.054000+00:00,5,Sunday,2026-03-08,-0.9688906190079256
2026-03-08 05:49:27.502000+00:00,5,Sunday,2026-03-08,-8.886683144040068
2026-03-08 05:52:14.705000+00:00,5,Sunday,2026-03-08,-1.4084529673919697
2026-03-08 05:52:14.705000+00:00,5,Sunday,2026-03-08,-1.2298216782638374
2026-03-08 05:52:18.815000+00:00,5,Sunday,2026-03-08,-1.086836344320054
2026-03-08 05:52:37.168000+00:00,5,Sunday,2026-03-08,-2.1025699551518264
2026-03-08 05:53:02.261000+00:00,5,Sunday,2026-03-08,-1.316942168880011
2026-03-08 05:54:13.528000+00:00,5,Sunday,2026-03-08,-0.7617332399999357
2026-03-08 05:54:22.364000+00:00,5,Sunday,2026-03-08,-1.543144565175834
2026-03-08 05:55:40.174000+00:00,5,Sunday,2026-03-08,-0.4727660284481202
2026-03-08 05:54:56.920000+00:00,5,Sunday,2026-03-08,-4.246539771595843
2026-03-08 05:55:21.235000+00:00,5,Sunday,2026-03-08,-1.0189501731838835
2026-03-08 05:55:17.641000+00:00,5,Sunday,2026-03-08,-0.7411262841279032
2026-03-08 05:55:40.770000+00:00,5,Sunday,2026-03-08,-1.3145348053198287
2026-03-08 05:54:53.298000+00:00,5,Sunday,2026-03-08,-2.5110429286030254
2026-03-08 05:56:05.686000+00:00,5,Sunday,2026-03-08,-1.112076695104009
2026-03-08 05:58:49.498000+00:00,5,Sunday,2026-03-08,-4.897892389103881
2026-03-08 05:57:16.498000+00:00,5,Sunday,2026-03-08,-0.9257425511998768
2026-03-08 05:57:24.731000+00:00,5,Sunday,2026-03-08,-2.2302877580879326
2026-03-08 05:58:02.475000+00:00,5,Sunday,2026-03-08,-1.0551115059199834
2026-03-08 05:58:22.874000+00:00,5,Sunday,2026-03-08,-0.5022400996799012
2026-03-08 06:01:05.419000+00:00,6,Sunday,2026-03-08,-0.0778929395037683
2026-03-08 06:00:27.836000+00:00,6,Sunday,2026-03-08,-0.31064344015192497
2026-03-08 05:58:56.728000+00:00,5,Sunday,2026-03-08,3.8239505111683196
2026-03-08 05:59:09.124000+00:00,5,Sunday,2026-03-08,-2.1681319483040222
2026-03-08 05:57:59.877000+00:00,5,Sunday,2026-03-08,4.1766761819759335
2026-03-08 06:00:20.093000+00:00,6,Sunday,2026-03-08,-0.9257425511998768
2026-03-08 06:00:48.028000+00:00,6,Sunday,2026-03-08,-1.7318335336879287
2026-03-08 06:01:05.950000+00:00,6,Sunday,2026-03-08,-1.278887559680006
2026-03-08 06:01:18.243000+00:00,6,Sunday,2026-03-08,-1.025972564166329
2026-03-08 06:01:21.916000+00:00,6,Sunday,2026-03-08,-1.3707150324479755
2026-03-08 06:01:29.132000+00:00,6,Sunday,2026-03-08,-1.6151583942400025
2026-03-08 06:02:14.257000+00:00,6,Sunday,2026-03-08,-2.7791116327726826
2026-03-08 06:02:28.732000+00:00,6,Sunday,2026-03-08,-0.46146856828798266
2026-03-08 06:03:24.375000+00:00,6,Sunday,2026-03-08,-0.9257425511998768
2026-03-08 06:05:29.442000+00:00,6,Sunday,2026-03-08,0.4440010892798908
2026-03-08 06:04:09.501000+00:00,6,Sunday,2026-03-08,-1.4423043861601077
2026-03-08 06:04:21.762000+00:00,6,Sunday,2026-03-08,-1.133812400319828
2026-03-08 06:04:24.902000+00:00,6,Sunday,2026-03-08,-0.7498316636160067
2026-03-08 06:07:36.777000+00:00,6,Sunday,2026-03-08,-0.668918824145781
2026-03-08 06:03:30.634000+00:00,6,Sunday,2026-03-08,-4.218451957603963
2026-03-08 06:05:09.102000+00:00,6,Sunday,2026-03-08,-2.291194036767965
2026-03-08 06:07:36.250000+00:00,6,Sunday,2026-03-08,-0.29196531996804925
2026-03-08 06:06:28.451000+00:00,6,Sunday,2026-03-08,-0.7917336433598529
2026-03-08 06:07:13.814000+00:00,6,Sunday,2026-03-08,-1.1207498264159232
2026-03-08 06:08:46.589000+00:00,6,Sunday,2026-03-08,-0.8678815681536205
2026-03-08 06:09:31.545000+00:00,6,Sunday,2026-03-08,-0.771738440479962
2026-03-08 06:09:37.753000+00:00,6,Sunday,2026-03-08,0.07242881968324699
2026-03-08 06:09:37.196000+00:00,6,Sunday,2026-03-08,-0.7257396607999966
2026-03-08 06:10:16.453000+00:00,6,Sunday,2026-03-08,-1.9478745774798782
2026-03-08 06:12:17.127000+00:00,6,Sunday,2026-03-08,-0.4156389695999715
2026-03-08 06:12:40.408000+00:00,6,Sunday,2026-03-08,-0.3881005715599469
2026-03-08 06:12:17.127000+00:00,6,Sunday,2026-03-08,-0.1041741775359577
2026-03-08 06:11:55.097000+00:00,6,Sunday,2026-03-08,0.13629538314239503
2026-03-08 06:12:40.408000+00:00,6,Sunday,2026-03-08,-0.5988655375999973
2026-03-08 06:14:40.963000+00:00,6,Sunday,2026-03-08,-0.9086179653200004
2026-03-08 06:16:00.830000+00:00,6,Sunday,2026-03-08,-0.3770689270400185
2026-03-08 06:12:34.531000+00:00,6,Sunday,2026-03-08,7.258224195537813
2026-03-08 06:14:17.751000+00:00,6,Sunday,2026-03-08,-0.864621983199967
2026-03-08 06:14:17.751000+00:00,6,Sunday,2026-03-08,-2.0869153327359853
2026-03-08 06:14:57.854000+00:00,6,Sunday,2026-03-08,-0.0185814008711212
2026-03-08 06:16:53.545000+00:00,6,Sunday,2026-03-08,-0.7210189833599383
2026-03-08 06:17:30.200000+00:00,6,Sunday,2026-03-08,-0.33240479463196504
2026-03-08 06:17:30.200000+00:00,6,Sunday,2026-03-08,-1.9325567784426247
2026-03-08 06:17:38.309000+00:00,6,Sunday,2026-03-08,-0.5718720014753101
2026-03-08 06:17:30.200000+00:00,6,Sunday,2026-03-08,-0.4159017674240359
2026-03-08 06:16:00.830000+00:00,6,Sunday,2026-03-08,-0.6056724327838462
2026-03-08 06:17:38.309000+00:00,6,Sunday,2026-03-08,-0.7923276821887866
2026-03-08 06:17:52.165000+00:00,6,Sunday,2026-03-08,-0.7362374986752154
2026-03-08 06:17:38.309000+00:00,6,Sunday,2026-03-08,-0.4640167703999657
2026-03-08 06:17:38.309000+00:00,6,Sunday,2026-03-08,-0.7055220801600373
2026-03-08 06:17:38.309000+00:00,6,Sunday,2026-03-08,-0.42214354367988643
2026-03-08 06:17:52.165000+00:00,6,Sunday,2026-03-08,-0.6727324548798008
2026-03-08 06:17:52.165000+00:00,6,Sunday,2026-03-08,-0.8845815409678994
2026-03-08 06:19:04.157000+00:00,6,Sunday,2026-03-08,-0.29700973275193665
2026-03-08 06:19:31.201000+00:00,6,Sunday,2026-03-08,-0.06521344082076985
2026-03-08 06:19:39.289000+00:00,6,Sunday,2026-03-08,-0.5096816588751496
2026-03-08 06:19:53.054000+00:00,6,Sunday,2026-03-08,-0.37732837087039
2026-03-08 06:21:53.810000+00:00,6,Sunday,2026-03-08,-1.5379236398975018
2026-03-08 06:19:31.201000+00:00,6,Sunday,2026-03-08,2.3573426702240052
2026-03-08 06:19:56.782000+00:00,6,Sunday,2026-03-08,-2.654100543928121
2026-03-08 06:19:56.782000+00:00,6,Sunday,2026-03-08,-1.382282870399966
2026-03-08 06:19:56.782000+00:00,6,Sunday,2026-03-08,-1.7821553081599122
2026-03-08 06:19:56.782000+00:00,6,Sunday,2026-03-08,-1.651086747311921
2026-03-08 06:19:58.933000+00:00,6,Sunday,2026-03-08,-1.2039085295999175
2026-03-08 06:20:43.375000+00:00,6,Sunday,2026-03-08,-1.5181995666239194
2026-03-08 06:22:59.945000+00:00,6,Sunday,2026-03-08,-0.8203267851358556
2026-03-08 06:23:26.172000+00:00,6,Sunday,2026-03-08,-2.04483002169614
2026-03-08 06:23:56.136000+00:00,6,Sunday,2026-03-08,-0.21026098819995226
2026-03-08 06:21:18.305000+00:00,6,Sunday,2026-03-08,-1.1858934314878389
2026-03-08 06:21:50.068000+00:00,6,Sunday,2026-03-08,-1.0984199769231142
2026-03-08 06:22:27.285000+00:00,6,Sunday,2026-03-08,-1.3209848985600474
2026-03-08 06:22:27.285000+00:00,6,Sunday,2026-03-08,-1.414167217199798
2026-03-08 06:22:59.945000+00:00,6,Sunday,2026-03-08,-0.9062888092159295
2026-03-08 06:22:59.945000+00:00,6,Sunday,2026-03-08,-0.5423301081599552
2026-03-08 06:22:59.945000+00:00,6,Sunday,2026-03-08,-0.8504845544798704
2026-03-08 06:23:02.654000+00:00,6,Sunday,2026-03-08,-1.2617845127999727
2026-03-08 06:23:09.569000+00:00,6,Sunday,2026-03-08,-1.3696241675160081
2026-03-08 06:25:26.981000+00:00,6,Sunday,2026-03-08,0.8623886213082148
2026-03-08 06:24:18.815000+00:00,6,Sunday,2026-03-08,-2.056694901811129
2026-03-08 06:25:16.666000+00:00,6,Sunday,2026-03-08,-2.3925089116480325
2026-03-08 06:26:17.629000+00:00,6,Sunday,2026-03-08,-0.34696499551198046
2026-03-08 06:24:20.414000+00:00,6,Sunday,2026-03-08,0.05865304032010754
2026-03-08 06:24:53.114000+00:00,6,Sunday,2026-03-08,-1.1296018485278818
2026-03-08 06:26:17.629000+00:00,6,Sunday,2026-03-08,-3.459263015423845
2026-03-08 06:27:04.301000+00:00,6,Sunday,2026-03-08,-0.8807737597919205
2026-03-08 06:27:27.946000+00:00,6,Sunday,2026-03-08,-2.0176273260000563
2026-03-08 06:19:39.289000+00:00,6,Sunday,2026-03-08,-1.7261325130421676
2026-03-08 06:25:30.623000+00:00,6,Sunday,2026-03-08,-1.5683133255381916
2026-03-08 06:25:50.527000+00:00,6,Sunday,2026-03-08,-1.9489128875997683
2026-03-08 06:25:55.806000+00:00,6,Sunday,2026-03-08,-1.0351446064559058
2026-03-08 06:26:53.640000+00:00,6,Sunday,2026-03-08,-0.4866223258399979
2026-03-08 06:28:34.004000+00:00,6,Sunday,2026-03-08,-0.7385561290495501
2026-03-08 06:26:03.861000+00:00,6,Sunday,2026-03-08,-1.7705864467196801
2026-03-08 06:26:03.861000+00:00,6,Sunday,2026-03-08,-0.9265475231999474
2026-03-08 06:26:03.861000+00:00,6,Sunday,2026-03-08,-0.4869849394399337
2026-03-08 06:26:06.167000+00:00,6,Sunday,2026-03-08,-1.2610840511999193
2026-03-08 06:28:18.427000+00:00,6,Sunday,2026-03-08,0.19425566401919714
2026-03-08 06:28:18.427000+00:00,6,Sunday,2026-03-08,-4.222075080959926
2026-03-08 06:28:57.150000+00:00,6,Sunday,2026-03-08,-0.6805562490000195
2026-03-08 06:28:58.775000+00:00,6,Sunday,2026-03-08,-0.34045124961590006
2026-03-08 06:29:05.287000+00:00,6,Sunday,2026-03-08,-0.721511317871999
2026-03-08 06:27:13.817000+00:00,6,Sunday,2026-03-08,-1.276411862375984
2026-03-08 06:28:22.732000+00:00,6,Sunday,2026-03-08,-1.0205528877598198
2026-03-08 06:28:57.150000+00:00,6,Sunday,2026-03-08,-0.834139445660087
2026-03-08 06:28:58.775000+00:00,6,Sunday,2026-03-08,-0.6038474265095561
2026-03-08 06:29:06.391000+00:00,6,Sunday,2026-03-08,-1.486317186535731
2026-03-08 06:29:06.391000+00:00,6,Sunday,2026-03-08,-0.7822299955199001
2026-03-08 06:29:37.897000+00:00,6,Sunday,2026-03-08,-1.2332634131998836
2026-03-08 06:30:19.098000+00:00,6,Sunday,2026-03-08,-0.023314760524932532
2026-03-08 06:30:30.074000+00:00,6,Sunday,2026-03-08,0.28342009123196804
2026-03-08 06:27:55.924000+00:00,6,Sunday,2026-03-08,-0.7968232195839657
2026-03-08 06:29:09.105000+00:00,6,Sunday,2026-03-08,-1.373658873359829
2026-03-08 06:30:17.310000+00:00,6,Sunday,2026-03-08,-0.5625182093439389
2026-03-08 06:30:34.672000+00:00,6,Sunday,2026-03-08,-1.2019773650640506
2026-03-08 06:30:59.842000+00:00,6,Sunday,2026-03-08,-0.6280186111915218
2026-03-08 06:31:05.948000+00:00,6,Sunday,2026-03-08,-0.3147760730879007
2026-03-08 06:31:07.036000+00:00,6,Sunday,2026-03-08,-0.7052446913117167
2026-03-08 06:31:07.036000+00:00,6,Sunday,2026-03-08,-0.7817739379198665
2026-03-08 06:31:49.047000+00:00,6,Sunday,2026-03-08,-1.041415130559903
2026-03-08 06:29:38.431000+00:00,6,Sunday,2026-03-08,-7.263921848366207
2026-03-08 06:30:58.114000+00:00,6,Sunday,2026-03-08,-3.8145244506526508
2026-03-08 06:30:59.298000+00:00,6,Sunday,2026-03-08,-2.696590478879823
2026-03-08 06:30:59.842000+00:00,6,Sunday,2026-03-08,-1.0899700630399949
2026-03-08 06:31:34.748000+00:00,6,Sunday,2026-03-08,-0.3462297110638986
2026-03-08 06:32:20.187000+00:00,6,Sunday,2026-03-08,-0.28997438424310545
2026-03-08 06:32:30.788000+00:00,6,Sunday,2026-03-08,-1.1731828348799402
2026-03-08 06:33:17.333000+00:00,6,Sunday,2026-03-08,-0.4363455883967723
2026-03-08 06:32:09.703000+00:00,6,Sunday,2026-03-08,-3.0846851925598977
2026-03-08 06:32:13.031000+00:00,6,Sunday,2026-03-08,-0.6816115433918745
2026-03-08 06:32:13.031000+00:00,6,Sunday,2026-03-08,-1.3142942981598993
2026-03-08 06:32:17.921000+00:00,6,Sunday,2026-03-08,-0.5529202286399706
2026-03-08 06:32:22.394000+00:00,6,Sunday,2026-03-08,-2.1867938654761057
2026-03-08 06:33:06.635000+00:00,6,Sunday,2026-03-08,-1.8601105064522847
2026-03-08 06:35:07.681000+00:00,6,Sunday,2026-03-08,-1.1545538094461785
2026-03-08 06:35:15.821000+00:00,6,Sunday,2026-03-08,-1.3842675443999464
2026-03-08 06:32:52.293000+00:00,6,Sunday,2026-03-08,-1.6863696741119725
