pnl,volatility,atr,trend_strength
-0.3561058193919776,0.0005871559633026876,,0.8885104650163114
-0.48198306662398954,0.001700102006120369,,0.8441615255155092
-0.06553236678398695,0.001356391997287255,,0.8441615255155092
-0.1313937425231786,0.0007134286733470188,,0.84436765384129
-0.36723701967997624,0.0005751258087706053,,0.9107994862172764
-0.2716752940719893,0.0001666666666666483,,0.9360703957135892
-0.2044388399999908,0.0007453255128163481,,0.84420834444393
-0.15630296427358015,0.0011929938723496496,,0.9550646574673449
-0.387309446999965,0.0005868114134819276,,0.8885104650163114
-0.17187847371997428,0.0010373443983402787,,0.9029953716684223
-0.1519499344048324,0.004119241192411875,,0.9550646574673449
0.08939477519199229,0.0030498136225006996,,0.8331342201529548
-0.22250786017595525,0.0008665511265166,,0.9550646574673449
-0.25187687644000023,0.000778614066960724,,0.8841648556117864
-0.18755549603998728,0.0011644832605530587,,0.84420834444393
-0.14657776440479608,0.00074385510996118,,0.8650535796510658
-0.17313446831999904,0.0008655666756829678,,0.9554545311258564
-0.32201919112799327,0.0013497098123903747,,0.8115917444661672
-0.4573800431999732,0.0012987012987012998,,0.8931276449916827
-0.13341596543998135,0.0010376134889753864,,0.8931276449916827
-0.18915117062398762,0.005181347150259096,,0.8947877882653569
0.3970776701360031,0.006118286879673772,,0.8280297751150836
-0.12743566444798304,0.0006739452756437305,,0.8115917444661672
-0.42366965088960207,0.0019050079106261034,,0.8650535796510658
-0.8167489229087921,0.0029235017053759514,,0.9554545311258564
-0.09635085667998594,0.0015637216575449294,,0.8931276449916827
-2.0728998312799862,0.012079378774805853,,0.8947877882653569
-0.16872983492158292,0.0004456824512534328,,0.8050528624862584
1.4104893914400076,0.018125854993160148,,0.8280297751150836
-0.2903979999999427,0.0005893186003682593,,0.9175296696518052
-0.14667021435917238,0.000777554590811926,,0.8650535796510658
-0.37805120000000125,0.0020190995907230806,,0.9762206661060548
-0.13813703920477083,0.0023919043238271923,,0.9620692545227076
-0.2865528599999904,0.0006208609271523643,,0.9148489184819167
-0.4415904328320279,0.0008980691513247526,,0.9539037043273433
-0.17376809128798607,0.0017253278122843355,,0.8611402493387098
-0.2784209999999784,0.0005213764337851355,,0.8961899811075943
-0.05686249245604147,0.009186351706036827,,0.8859869807212097
-0.2456443898239662,0.00029435572889834126,,0.9175296696518052
-0.21828510622560998,0.00026975991367691023,,0.8115917444661672
-0.13706117731601453,0.0005564210994880313,,0.8050528624862584
-0.16774476721599726,0.0008972633467923839,,0.9539037043273433
-0.11925957828476907,0.0016584848082791576,,0.8603795808739894
-0.138002914347985,0.0010362694300518431,,0.9148489184819167
-0.08747453831997717,0.0021717340461075304,,0.9589057540022936
-0.17507942163599022,0.0005311732288692433,,0.8603795808739894
-0.5476925252943823,0.0023277617923765535,,0.8896117155313931
-0.9334881536175801,0.00404415783145704,,0.9762206661060548
-1.163668986912002,0.0040389205067009,,0.9917657898999219
-0.2058055825280079,0.0005224660397073615,,0.8961899811075943
-0.3295165140951883,0.0003348214285714537,,1.0
-0.14750020981439374,0.0007818608287723924,,0.8050528624862584
-0.24478556155194486,0.0007911392405064615,,1.0
-0.31315811999998,0.0011055831951355167,,0.972768770585192
-0.21308986501438132,0.0004533385143449047,,0.8896117155313931
-0.3405965348296082,0.00041740582281121123,,1.0
-0.43148199999998876,0.0018026137899954952,,1.0
-0.2934680456105004,0.0022007580388800946,,0.9729124657494261
-0.37075768078271953,0.0007499625018748757,,1.0
-0.3516895884799933,0.000304199554907925,,1.0
-0.38751599999997455,0.0021940030583072734,,0.9963277989677588
-0.4063211999999927,0.0005224660397073615,,1.0
-0.3025199000000065,0.0005586592178771575,,0.9501932087659031
-0.2446099615040016,0.0007920792079207049,,1.0
-0.24978178987199917,0.000722543352601237,,0.9262439612497024
-0.3580575900159834,0.00020815653371334517,,1.0
-0.32248730770396516,0.0008107311320753824,,0.9175296696518052
-0.6212681746343334,0.0006003301815998295,,1.0
-0.3616033298863549,0.000208724692131143,,1.0
-0.3294446840879735,0.001005025125628061,,1.0
-0.22857628480800027,0.00043365134431911967,,0.9262439612497024
-0.33462247655197214,0.0004518752824220017,,1.0
