coin,hour,volatility_bucket,expectancy,profit_factor,trade_count
XRP/USDT,12,"(-0.001, 0.000463]",-0.9101158377919822,0.0,1
DOGE/USDT,8,"(-0.001, 0.000463]",-0.9104281753111896,0.0,1
LINK/USDT,2,"(-0.001, 0.000463]",-0.9118415750400368,0.0,1
AAVE/USDT,3,"(0.0012, 0.00201]",-0.9124026023999369,0.0,5
ADA/USDT,4,"(0.000792, 0.0012]",-0.9125748829926285,0.0,11
ADA/USDT,3,"(0.000792, 0.0012]",-0.9153686263032683,0.0,12
AVAX/USDT,3,"(0.000792, 0.0012]",-0.9155338160799367,0.0,4
MORPHO/USDT,4,"(0.000463, 0.000792]",-0.9157459846999335,0.0,4
ADA/USDT,2,"(0.000463, 0.000792]",-0.9162388147200458,0.0,1
XLM/USDT,3,"(0.000463, 0.000792]",-0.9163537944418395,0.0,8
LINK/USDT,3,"(0.0012, 0.00201]",-0.9168190917399516,0.0,8
BNB/USDT,3,"(0.000463, 0.000792]",-0.9168326186089244,0.0,8
AVAX/USDT,10,"(0.000463, 0.000792]",-0.9199445757855601,0.0,5
BTC/USDT,9,"(0.000792, 0.0012]",-0.9224755613429122,0.0,4
AVAX/USDT,23,"(-0.001, 0.000463]",-0.924410668203923,0.0,4
XAUT/USDT,9,"(-0.001, 0.000463]",-0.9247742867999305,0.0,2
H/USDT,4,"(0.0012, 0.00201]",-0.9255951220898229,0.0,10
MYX/USDT,1,"(0.00201, 0.0338]",-0.9257156632559481,0.0,2
STO/USDT,2,"(0.0012, 0.00201]",-0.9273116116927043,0.0,1
PEPE/USDT,4,"(0.0012, 0.00201]",-0.9277972018552599,0.0,7
ADA/USDT,19,"(0.0012, 0.00201]",-0.9290421386106642,0.0,3
HBAR/USDT,22,"(0.0012, 0.00201]",-0.929061376847909,0.0,1
XLM/USDT,3,"(-0.001, 0.000463]",-0.9296406116404302,0.0,5
KITE/USDT,17,"(0.00201, 0.0338]",-0.9297565460564894,0.006791225820399971,11
H/USDT,3,"(0.0012, 0.00201]",-0.9301620570311557,0.0,2
SONIC/USDT,20,"(-0.001, 0.000463]",-0.9304867267800963,0.0,1
LINK/USDT,2,"(0.000463, 0.000792]",-0.9306834590398614,0.0,2
PENGU/USDT,19,"(0.000792, 0.0012]",-0.930701889371165,0.0,4
XAUT/USDT,5,"(-0.001, 0.000463]",-0.9316249005079499,0.0,20
XLM/USDT,2,"(0.000463, 0.000792]",-0.9344829168323284,0.0,7
AVAX/USDT,23,"(0.000463, 0.000792]",-0.9361456950119805,0.0,2
BTC/USDT,2,"(0.0012, 0.00201]",-0.9362966045595753,0.0,2
ASTER/USDT,22,"(0.0012, 0.00201]",-0.9396255632479301,0.0,3
PEPE/USDT,10,"(0.0012, 0.00201]",-0.9407079746059818,0.0,2
LTC/USDT,22,"(0.000463, 0.000792]",-0.941350576479942,0.0,4
SONIC/USDT,20,"(0.00201, 0.0338]",-0.9448803541887871,0.0,1
PEPE/USDT,3,"(0.0012, 0.00201]",-0.945547388709638,0.0,7
KITE/USDT,3,"(0.00201, 0.0338]",-0.9456923477404796,0.0,12
GRASS/USDT,16,"(0.0012, 0.00201]",-0.9470852551679552,0.0,2
ASTER/USDT,2,"(0.0012, 0.00201]",-0.9471443256652977,0.0,6
PEPE/USDT,4,"(0.000463, 0.000792]",-0.9477961975757384,0.0,3
WLD/USDT,3,"(-0.001, 0.000463]",-0.9490387981601184,0.0,1
SONIC/USDT,19,"(0.000792, 0.0012]",-0.9493062051200066,0.0,1
BTC/USDT,21,"(0.000792, 0.0012]",-0.9499619662344889,0.0,1
LPT/USDT,5,"(0.0012, 0.00201]",-0.9503153882239411,0.0,3
0G/USDT,17,"(0.0012, 0.00201]",-0.9512177447039649,0.0,1
WLD/USDT,19,"(0.0012, 0.00201]",-0.954042636521287,0.0,6
LINK/USDT,4,"(0.000463, 0.000792]",-0.9545030851287992,0.0,9
LTC/USDT,3,"(-0.001, 0.000463]",-0.9552085145599984,0.0,1
0G/USDT,2,"(0.00201, 0.0338]",-0.9560960957141678,0.4023875883678418,5
SUI/USDT,3,"(0.000463, 0.000792]",-0.9568259273974142,0.0,5
WLD/USDT,4,"(-0.001, 0.000463]",-0.959210769283952,0.0,2
MOODENG/USDT,17,"(0.00201, 0.0338]",-0.9600557827559733,0.0,1
MORPHO/USDT,6,"(-0.001, 0.000463]",-0.9620327141279321,0.0,1
AVAX/USDT,3,"(0.000463, 0.000792]",-0.9627890915897569,0.0,11
XLM/USDT,23,"(0.000792, 0.0012]",-0.9628362250839916,0.0,3
UNI/USDT,2,"(0.000463, 0.000792]",-0.9629834949599111,0.0,6
WLD/USDT,6,"(0.000792, 0.0012]",-0.9630550831258993,0.0,4
AAVE/USDT,19,"(0.0012, 0.00201]",-0.9636721221599641,0.0,5
ETH/USDT,4,"(0.000792, 0.0012]",-0.9648386827306359,0.0,6
MOODENG/USDT,19,"(0.0012, 0.00201]",-0.9666585579389383,0.0,4
UNI/USDT,22,"(0.000792, 0.0012]",-0.9668928236113664,0.0,7
HBAR/USDT,2,"(-0.001, 0.000463]",-0.9676610967379968,0.0,11
UNI/USDT,3,"(-0.001, 0.000463]",-0.9677587718399622,0.0,1
TAO/USDT,5,"(0.000463, 0.000792]",-0.9682522544095564,0.0,1
0G/USDT,1,"(0.0012, 0.00201]",-0.9686102518847128,0.0,5
ZRO/USDT,5,"(-0.001, 0.000463]",-0.9688906190079256,0.0,1
BCH/USDT,12,"(-0.001, 0.000463]",-0.9701328815198713,0.0,1
HBAR/USDT,23,"(0.000792, 0.0012]",-0.9702166667677897,0.0,5
LINK/USDT,6,"(0.000792, 0.0012]",-0.9713384282742309,0.0,7
ETH/USDT,6,"(0.000792, 0.0012]",-0.9744077842939387,0.0,4
ASTER/USDT,3,"(0.0012, 0.00201]",-0.9745933064239287,0.0,7
MORPHO/USDT,6,"(0.0012, 0.00201]",-0.9746269010718778,0.0,3
HBAR/USDT,2,"(0.0012, 0.00201]",-0.9772316013887754,0.0,1
LTC/USDT,12,"(-0.001, 0.000463]",-0.9775540555199304,0.0,1
LA/USDT,4,"(0.000792, 0.0012]",-0.9779002797866129,0.0,3
AVAX/USDT,4,"(-0.001, 0.000463]",-0.977946329477286,0.0,6
AVAX/USDT,4,"(0.000463, 0.000792]",-0.9784763620999195,0.0,6
SOL/USDT,3,"(0.0012, 0.00201]",-0.9800025371239375,0.0,10
BTC/USDT,1,"(0.000792, 0.0012]",-0.9817405906967929,0.0,2
DOGE/USDT,19,"(0.00201, 0.0338]",-0.9822728177063789,0.0,1
SOL/USDT,20,"(0.00201, 0.0338]",-0.9831998967840115,0.0,1
DOGE/USDT,6,"(0.000463, 0.000792]",-0.9833900385915267,0.0,6
ADA/USDT,0,"(0.000463, 0.000792]",-0.9837753266239265,0.0,3
TAO/USDT,21,"(0.00201, 0.0338]",-0.9840669559276574,0.0,5
BGB/USDT,9,"(-0.001, 0.000463]",-0.9852429404160676,0.0,1
SUI/USDT,1,"(0.000792, 0.0012]",-0.985383342971371,0.0,7
HBAR/USDT,3,"(-0.001, 0.000463]",-0.9868410430489039,0.0,5
LTC/USDT,3,"(0.000792, 0.0012]",-0.9868503741399648,0.0,8
UNI/USDT,22,"(0.0012, 0.00201]",-0.9885605502600026,0.0,4
AAVE/USDT,0,"(-0.001, 0.000463]",-0.9888996599999673,0.0,2
XLM/USDT,17,"(0.0012, 0.00201]",-0.990251634183946,0.0,1
BGB/USDT,5,"(-0.001, 0.000463]",-0.9908010857298074,0.0,13
HOME/USDT,0,"(0.00201, 0.0338]",-0.9920982374305445,0.3425875476980794,4
TAO/USDT,23,"(0.00201, 0.0338]",-0.9926755530958447,0.0,16
STO/USDT,14,"(0.00201, 0.0338]",-0.9930016930039613,0.0,1
ADA/USDT,3,"(0.0012, 0.00201]",-0.9937359789893107,0.0032556767953501814,6
ADA/USDT,2,"(0.0012, 0.00201]",-0.9974957614999916,0.0,4
RECALL/USDT,19,"(0.0012, 0.00201]",-0.998414752339131,0.0,1
BCH/USDT,10,"(0.000463, 0.000792]",-0.9984370590720764,0.0,1
UNI/USDT,4,"(0.000463, 0.000792]",-0.9998856488599421,0.0,4
BERA/USDT,5,"(0.000463, 0.000792]",-1.0001081250199744,0.0,1
MORPHO/USDT,7,"(-0.001, 0.000463]",-1.00109848716792,0.0,1
LA/USDT,0,"(0.00201, 0.0338]",-1.0011516809644179,0.0,9
ADA/USDT,1,"(0.0012, 0.00201]",-1.0024441006278957,0.0,2
LPT/USDT,5,"(-0.001, 0.000463]",-1.002463632179938,0.0,4
ALCH/USDT,17,"(0.00201, 0.0338]",-1.0045845712063748,0.0,1
ASTER/USDT,3,"(0.000792, 0.0012]",-1.0058317021110805,0.0,9
UNI/USDT,2,"(-0.001, 0.000463]",-1.0062190118399172,0.0,1
SUI/USDT,20,"(0.00201, 0.0338]",-1.0075529736119584,0.0,2
SUI/USDT,0,"(0.0012, 0.00201]",-1.0082088590655605,0.0,2
ADA/USDT,23,"(0.000463, 0.000792]",-1.008832794851967,0.0,4
LINK/USDT,3,"(0.000463, 0.000792]",-1.009355065119978,0.0,2
ZEC/USDT,17,"(0.00201, 0.0338]",-1.010278476475944,0.0,1
UNI/USDT,6,"(0.000792, 0.0012]",-1.0107794112478756,0.0,5
XLM/USDT,6,"(0.000792, 0.0012]",-1.0122729828687498,0.0,2
KITE/USDT,1,"(0.00201, 0.0338]",-1.014982698517836,0.0,3
BGB/USDT,9,"(0.000792, 0.0012]",-1.0150765357319407,0.0,2
XLM/USDT,10,"(-0.001, 0.000463]",-1.0152185831409033,0.0,4
BNB/USDT,4,"(-0.001, 0.000463]",-1.0156271078330554,0.0,7
WLD/USDT,2,"(0.00201, 0.0338]",-1.0158348533278976,0.0,1
PEPE/USDT,23,"(0.000792, 0.0012]",-1.015976825054284,0.0,1
UNI/USDT,4,"(0.000792, 0.0012]",-1.0171493113142083,0.0,7
BNB/USDT,2,"(0.000792, 0.0012]",-1.0194207290799022,0.0,2
MOODENG/USDT,18,"(0.000792, 0.0012]",-1.0197118555967557,0.0,1
LTC/USDT,23,"(0.000463, 0.000792]",-1.0219227718799815,0.0,2
ADA/USDT,3,"(0.000463, 0.000792]",-1.0229803066132133,0.0,3
LPT/USDT,6,"(0.0012, 0.00201]",-1.0230159099358977,0.018752765891255935,3
BCH/USDT,5,"(0.000463, 0.000792]",-1.025273643663795,0.0,1
RECALL/USDT,6,"(-0.001, 0.000463]",-1.025972564166329,0.0,1
XRP/USDT,9,"(0.000792, 0.0012]",-1.0267401518012622,0.0,6
ETH/USDT,3,"(0.000463, 0.000792]",-1.0270634894948227,0.0,7
LINK/USDT,2,"(0.000792, 0.0012]",-1.0270796545332461,0.0,3
SUI/USDT,22,"(0.0012, 0.00201]",-1.027137072274226,0.0,5
ETH/USDT,20,"(0.0012, 0.00201]",-1.0281952778706216,0.0,6
UNI/USDT,3,"(0.000463, 0.000792]",-1.0296574071999827,0.0,6
RECALL/USDT,0,"(-0.001, 0.000463]",-1.0304898081236722,0.0,4
0G/USDT,2,"(0.000792, 0.0012]",-1.0318670834606503,0.0,5
MORPHO/USDT,5,"(-0.001, 0.000463]",-1.032346029773206,0.0,3
HBAR/USDT,20,"(0.0012, 0.00201]",-1.0330402848191877,0.0,1
TRX/USDT,2,"(0.000463, 0.000792]",-1.0330412413935848,0.0,3
SUI/USDT,9,"(0.000792, 0.0012]",-1.035082392627134,0.0,4
ZEC/USDT,23,"(0.0012, 0.00201]",-1.0352855268337158,0.0,5
DOGE/USDT,6,"(-0.001, 0.000463]",-1.0355683863371188,0.0,6
XLM/USDT,22,"(0.000792, 0.0012]",-1.035808654204761,0.0,3
DOGE/USDT,10,"(0.0012, 0.00201]",-1.035825567253747,0.0,4
ADA/USDT,10,"(-0.001, 0.000463]",-1.0360599627918283,0.0,1
MOODENG/USDT,4,"(-0.001, 0.000463]",-1.0365356665495797,0.0,4
BGB/USDT,6,"(0.000463, 0.000792]",-1.0402187898186226,0.0,3
XLM/USDT,3,"(0.000792, 0.0012]",-1.041429543311628,0.0,7
BTC/USDT,4,"(0.000463, 0.000792]",-1.0426429675243487,0.0,9
XRP/USDT,4,"(-0.001, 0.000463]",-1.044158066884715,0.0,5
MORPHO/USDT,5,"(0.0012, 0.00201]",-1.0447493060958974,0.0,3
MON/USDT,20,"(0.000792, 0.0012]",-1.0510347366574742,0.0,1
UNI/USDT,4,"(-0.001, 0.000463]",-1.0533649201199062,0.0,2
BTC/USDT,3,"(0.000792, 0.0012]",-1.054405729443647,0.0,7
SOL/USDT,16,"(0.00201, 0.0338]",-1.0550835142559976,0.0,1
ZEC/USDT,22,"(0.0012, 0.00201]",-1.0557942946361678,0.0,4
UNI/USDT,3,"(0.0012, 0.00201]",-1.056002825339943,0.0,8
HBAR/USDT,2,"(0.000463, 0.000792]",-1.0582546176839587,0.0,3
SONIC/USDT,18,"(0.0012, 0.00201]",-1.0585297232639141,0.0,1
MORPHO/USDT,3,"(-0.001, 0.000463]",-1.0614018069838729,0.0,2
BTC/USDT,20,"(0.0012, 0.00201]",-1.0615263399973898,0.0,6
ETH/USDT,4,"(0.0012, 0.00201]",-1.0615558485599554,0.0,8
WLD/USDT,23,"(0.000792, 0.0012]",-1.0624145012216677,0.0,7
AVAX/USDT,12,"(0.000463, 0.000792]",-1.0645155898559875,0.0,1
LA/USDT,14,"(0.00201, 0.0338]",-1.0648811618680138,0.0,2
LINK/USDT,1,"(0.0012, 0.00201]",-1.0662057079600213,0.0,2
MYX/USDT,23,"(0.00201, 0.0338]",-1.0663818719999727,0.14736378191502444,2
XLM/USDT,1,"(-0.001, 0.000463]",-1.0664476646323853,0.0,3
PEPE/USDT,4,"(0.00201, 0.0338]",-1.0672572484082397,0.0,6
UNI/USDT,3,"(0.000792, 0.0012]",-1.0680077740479341,0.0,5
XLM/USDT,1,"(0.000792, 0.0012]",-1.0684042507423457,0.0,4
WLD/USDT,22,"(0.00201, 0.0338]",-1.0686133323479514,0.0,2
MOODENG/USDT,0,"(0.00201, 0.0338]",-1.0706297840640067,0.0,1
AAVE/USDT,5,"(0.00201, 0.0338]",-1.0709881811999291,0.0,2
BCH/USDT,4,"(0.000792, 0.0012]",-1.0715800998379528,0.0,4
ZEC/USDT,20,"(0.00201, 0.0338]",-1.0717077393766803,0.0,11
MORPHO/USDT,3,"(0.0012, 0.00201]",-1.071891255370591,0.0,3
XRP/USDT,7,"(0.0012, 0.00201]",-1.073504238239987,0.0,1
LTC/USDT,9,"(-0.001, 0.000463]",-1.074052679999872,0.0,2
PENGU/USDT,4,"(0.000792, 0.0012]",-1.0760496054094149,0.0,10
AAVE/USDT,3,"(0.000463, 0.000792]",-1.0808168459199794,0.0,2
MYX/USDT,2,"(0.0012, 0.00201]",-1.082414753760006,0.0,1
PENGU/USDT,17,"(0.00201, 0.0338]",-1.0832540685410057,0.0,1
TRX/USDT,22,"(-0.001, 0.000463]",-1.084787248860814,0.0,9
LTC/USDT,8,"(-0.001, 0.000463]",-1.085137321879949,0.0,2
AAVE/USDT,18,"(0.0012, 0.00201]",-1.0854096544799847,0.0,1
AVAX/USDT,23,"(0.000792, 0.0012]",-1.0861700811979593,0.0,4
ETH/USDT,3,"(0.000792, 0.0012]",-1.0874087797012666,0.0,9
BNB/USDT,3,"(-0.001, 0.000463]",-1.0877444192919445,0.0,8
BNB/USDT,10,"(0.000463, 0.000792]",-1.0885924588800409,0.0,1
MOODENG/USDT,23,"(-0.001, 0.000463]",-1.0909211794372338,0.0,5
BNB/USDT,1,"(-0.001, 0.000463]",-1.0912072020479742,0.0,1
AAVE/USDT,4,"(0.000463, 0.000792]",-1.092811283343904,0.0,10
UNI/USDT,6,"(-0.001, 0.000463]",-1.0930223261332603,0.0,3
DOGE/USDT,3,"(0.0012, 0.00201]",-1.0942905142071266,0.0,6
H/USDT,4,"(0.00201, 0.0338]",-1.0953105678908661,0.11098283340371462,13
AVAX/USDT,20,"(0.0012, 0.00201]",-1.0957733799598746,0.0,1
SOL/USDT,4,"(0.000463, 0.000792]",-1.097941403966354,0.0,5
XLM/USDT,2,"(0.000792, 0.0012]",-1.0996540340231435,0.0,2
AAVE/USDT,18,"(0.000792, 0.0012]",-1.1007832780799522,0.0,1
XLM/USDT,9,"(0.0012, 0.00201]",-1.1009483450291282,0.0,2
AAVE/USDT,22,"(0.00201, 0.0338]",-1.1025928653599053,0.0,2
BTC/USDT,10,"(0.000463, 0.000792]",-1.1027990749031176,0.0,7
ETH/USDT,4,"(0.00201, 0.0338]",-1.1036660251518808,0.0,3
MON/USDT,3,"(0.000463, 0.000792]",-1.1037984862118768,0.0,1
ZRO/USDT,5,"(0.00201, 0.0338]",-1.1051526748586051,0.12204511106940875,6
ZEC/USDT,1,"(0.00201, 0.0338]",-1.107918932088943,0.0,5
HBAR/USDT,4,"(0.000463, 0.000792]",-1.1101693127459196,0.0,5
AAVE/USDT,1,"(-0.001, 0.000463]",-1.1107099964799316,0.0,6
UNI/USDT,6,"(0.000463, 0.000792]",-1.1112023641759248,0.0,5
ASTER/USDT,4,"(-0.001, 0.000463]",-1.1119367731679752,0.0,2
SOL/USDT,2,"(0.0012, 0.00201]",-1.1124642197759298,0.0,3
BGB/USDT,12,"(0.000463, 0.000792]",-1.1136205884191044,0.0,5
ZRO/USDT,4,"(0.00201, 0.0338]",-1.1141321366459334,0.0,4
AAVE/USDT,7,"(0.000463, 0.000792]",-1.1154270223999818,0.0,1
MYX/USDT,1,"(0.0012, 0.00201]",-1.115844578427975,0.0,2
ASTER/USDT,0,"(0.000792, 0.0012]",-1.1169460425599445,0.0,1
HYPE/USDT,5,"(0.0012, 0.00201]",-1.119061597295894,0.0,1
BERA/USDT,1,"(0.00201, 0.0338]",-1.121441778521011,0.0,3
WLD/USDT,3,"(0.000792, 0.0012]",-1.12235292090872,0.0,5
TAO/USDT,6,"(0.000463, 0.000792]",-1.1241533314299426,0.0,2
BTC/USDT,21,"(0.0012, 0.00201]",-1.124188357336805,0.0,1
TRX/USDT,21,"(0.000463, 0.000792]",-1.1243992618767495,0.0,1
DOGE/USDT,4,"(0.0012, 0.00201]",-1.1246946942954519,0.0,7
SOL/USDT,5,"(0.000792, 0.0012]",-1.1251275579385112,0.0,3
MON/USDT,20,"(0.00201, 0.0338]",-1.1253608453695267,0.0,1
SOL/USDT,4,"(0.0012, 0.00201]",-1.1260993076369428,0.0,8
SOL/USDT,5,"(0.000463, 0.000792]",-1.1284200673892295,0.0,3
WLD/USDT,23,"(0.000463, 0.000792]",-1.130284541747904,0.0,4
LTC/USDT,12,"(0.000463, 0.000792]",-1.1309988398400224,0.0,1
LINK/USDT,5,"(0.00201, 0.0338]",-1.1314259919999865,0.0,1
ETH/USDT,2,"(0.00201, 0.0338]",-1.1319827313239688,0.0,2
UNI/USDT,4,"(0.0012, 0.00201]",-1.1323083217599452,0.0,9
HBAR/USDT,6,"(-0.001, 0.000463]",-1.1327165881377468,0.0,4
AAVE/USDT,1,"(0.000792, 0.0012]",-1.1337843783679031,0.0,5
B2/USDT,6,"(-0.001, 0.000463]",-1.133812400319828,0.0,1
AAVE/USDT,1,"(0.000463, 0.000792]",-1.135846588346593,0.0,3
BERA/USDT,4,"(-0.001, 0.000463]",-1.135910852149534,0.0,3
AAVE/USDT,4,"(-0.001, 0.000463]",-1.1372828543199431,0.0,2
HOME/USDT,22,"(0.0012, 0.00201]",-1.138134350572774,0.0,2
LA/USDT,2,"(0.0012, 0.00201]",-1.1406542434558937,0.0,1
PENGU/USDT,2,"(0.0012, 0.00201]",-1.1417206145815961,0.005099361065731383,4
DOGE/USDT,5,"(0.000463, 0.000792]",-1.1425557945982752,0.0,2
BCH/USDT,3,"(0.00201, 0.0338]",-1.1449790338560004,0.0,1
SONIC/USDT,20,"(0.000792, 0.0012]",-1.1454290722559868,0.0,1
AVAX/USDT,5,"(0.000463, 0.000792]",-1.146955780623988,0.0,2
BTC/USDT,3,"(0.000463, 0.000792]",-1.1479905459773518,0.0,10
MORPHO/USDT,10,"(0.0012, 0.00201]",-1.1481384887159534,0.0,2
XLM/USDT,10,"(0.000463, 0.000792]",-1.148559471212763,0.0,6
AAVE/USDT,20,"(0.0012, 0.00201]",-1.149520620015964,0.0,5
PAXG/USDT,10,"(-0.001, 0.000463]",-1.1495380402141597,0.0,4
MON/USDT,5,"(0.00201, 0.0338]",-1.150983341551923,0.0,2
SUI/USDT,1,"(0.0012, 0.00201]",-1.1537516742721265,0.0,5
BNB/USDT,4,"(0.000463, 0.000792]",-1.154707869506342,0.0,10
B2/USDT,5,"(-0.001, 0.000463]",-1.1547147136906208,0.0,3
WLD/USDT,4,"(0.0012, 0.00201]",-1.156885794883495,0.07852543919296143,9
HBAR/USDT,3,"(0.000792, 0.0012]",-1.1572270988311866,0.0,6
LPT/USDT,7,"(-0.001, 0.000463]",-1.1572674551279654,0.0,1
WLD/USDT,23,"(-0.001, 0.000463]",-1.1594781637759455,0.0,3
XLM/USDT,1,"(0.000463, 0.000792]",-1.1599172487726985,0.0,2
PAXG/USDT,8,"(-0.001, 0.000463]",-1.1606264560320039,0.0,2
HOME/USDT,1,"(0.000792, 0.0012]",-1.160653526218866,0.0,3
AAVE/USDT,2,"(0.000792, 0.0012]",-1.1643772201599831,0.0,1
AVAX/USDT,11,"(0.000463, 0.000792]",-1.1648870074559197,0.0,1
HBAR/USDT,2,"(0.00201, 0.0338]",-1.1667700386215252,0.0,2
XAUT/USDT,4,"(-0.001, 0.000463]",-1.1692840479199198,0.0,14
H/USDT,15,"(0.0012, 0.00201]",-1.1711588573951999,0.0,1
ADA/USDT,2,"(0.000792, 0.0012]",-1.1731960663039107,0.0,1
ADA/USDT,1,"(0.000463, 0.000792]",-1.1739416145118868,0.0,2
AAVE/USDT,1,"(0.0012, 0.00201]",-1.1748072978399353,0.0,4
BGB/USDT,6,"(-0.001, 0.000463]",-1.175461175740054,0.0,2
TRX/USDT,11,"(0.000463, 0.000792]",-1.176452023536057,0.0,1
SUI/USDT,9,"(0.0012, 0.00201]",-1.1772290354797492,0.0,5
ASTER/USDT,4,"(0.00201, 0.0338]",-1.1775977303999265,0.0,1
AVAX/USDT,10,"(-0.001, 0.000463]",-1.1798749176607077,0.0,5
AAVE/USDT,19,"(0.00201, 0.0338]",-1.1800376005199702,0.0,2
XRP/USDT,4,"(0.000463, 0.000792]",-1.1821482451189067,0.0,8
0G/USDT,1,"(-0.001, 0.000463]",-1.1843197144470459,0.0,9
WLD/USDT,2,"(0.0012, 0.00201]",-1.1849094146959471,0.0,3
BNB/USDT,4,"(0.000792, 0.0012]",-1.1860584190999155,0.0,6
DOGE/USDT,2,"(0.00201, 0.0338]",-1.1876124332519578,0.0,1
UNI/USDT,21,"(0.0012, 0.00201]",-1.191377538679929,0.0,2
WLD/USDT,6,"(-0.001, 0.000463]",-1.1928455184626083,0.0,6
LA/USDT,4,"(0.00201, 0.0338]",-1.1932558833631821,0.03453175565892093,10
BNB/USDT,2,"(0.000463, 0.000792]",-1.1937218585520095,0.0,2
LINK/USDT,22,"(0.0012, 0.00201]",-1.1951006052266833,0.0,3
AVAX/USDT,5,"(-0.001, 0.000463]",-1.1960827900078705,0.0,1
UNI/USDT,2,"(0.0012, 0.00201]",-1.1971525097027786,0.0,7
BTC/USDT,23,"(0.000792, 0.0012]",-1.200619557107192,0.0,1
MON/USDT,3,"(0.0012, 0.00201]",-1.2013299110806979,0.0,1
BNB/USDT,1,"(0.000463, 0.000792]",-1.2032582828638563,0.0,1
XLM/USDT,4,"(0.000463, 0.000792]",-1.2067702740362118,0.0,9
XLM/USDT,23,"(0.000463, 0.000792]",-1.207637127665433,0.0,5
WLD/USDT,3,"(0.000463, 0.000792]",-1.2101357706559714,0.0,2
ETH/USDT,5,"(0.000792, 0.0012]",-1.213844674406615,0.0,6
UNI/USDT,2,"(0.000792, 0.0012]",-1.2156471406043687,0.0,9
BTC/USDT,10,"(-0.001, 0.000463]",-1.2187170927106412,0.0,5
B2/USDT,10,"(-0.001, 0.000463]",-1.218858257759907,0.0,2
HBAR/USDT,4,"(-0.001, 0.000463]",-1.2190872284972625,0.0,8
AAVE/USDT,2,"(0.0012, 0.00201]",-1.2224515032599501,0.0,8
HOME/USDT,23,"(-0.001, 0.000463]",-1.2231178096915605,0.0,6
ASTER/USDT,5,"(0.000463, 0.000792]",-1.223724903519878,0.0,2
MOODENG/USDT,3,"(0.00201, 0.0338]",-1.2248316851175538,0.0,2
XLM/USDT,5,"(0.000792, 0.0012]",-1.2249406573440114,0.0,1
DOGE/USDT,7,"(-0.001, 0.000463]",-1.2289017796326696,0.0,1
PEPE/USDT,22,"(0.00201, 0.0338]",-1.2312065909993182,0.0,3
MORPHO/USDT,5,"(0.000792, 0.0012]",-1.234882948459893,0.0,2
MOODENG/USDT,20,"(0.00201, 0.0338]",-1.2371475129857874,0.0,3
BERA/USDT,2,"(0.00201, 0.0338]",-1.2409076819647613,0.0,3
BNB/USDT,2,"(0.0012, 0.00201]",-1.2417770989679182,0.0,2
ZEC/USDT,0,"(0.00201, 0.0338]",-1.2430766353685783,0.07855684117795102,7
BNB/USDT,19,"(0.0012, 0.00201]",-1.2433607797465849,0.0,3
BERA/USDT,10,"(0.00201, 0.0338]",-1.24426839542397,0.0,1
SONIC/USDT,9,"(0.0012, 0.00201]",-1.2458369177639095,0.0,2
ETH/USDT,6,"(-0.001, 0.000463]",-1.2465208048798935,0.0,1
AVAX/USDT,2,"(0.000792, 0.0012]",-1.2478044538505408,0.0,6
PENGU/USDT,23,"(0.000792, 0.0012]",-1.2491337505041,0.0,1
DOGE/USDT,5,"(0.0012, 0.00201]",-1.2520261059179796,0.0,4
BNB/USDT,3,"(0.000792, 0.0012]",-1.252399462391824,0.0,3
AAVE/USDT,6,"(-0.001, 0.000463]",-1.2528445527999141,0.0,3
WLD/USDT,6,"(0.000463, 0.000792]",-1.2531534790379226,0.0,4
0G/USDT,6,"(0.000792, 0.0012]",-1.2543125010586282,0.0,3
LPT/USDT,11,"(-0.001, 0.000463]",-1.2600272739598948,0.0,2
XRP/USDT,10,"(0.000463, 0.000792]",-1.2612018656958492,0.0,6
AAVE/USDT,3,"(0.000792, 0.0012]",-1.2616240070265452,0.0,6
XRP/USDT,10,"(0.000792, 0.0012]",-1.2667256934292033,0.0,3
HBAR/USDT,4,"(0.000792, 0.0012]",-1.2676144038187334,0.0,6
LINK/USDT,5,"(0.000792, 0.0012]",-1.2682801194079178,0.0,5
PENGU/USDT,4,"(0.000463, 0.000792]",-1.268700585637496,0.0,7
BCH/USDT,6,"(0.000463, 0.000792]",-1.269647381375994,0.0,2
BTC/USDT,1,"(0.0012, 0.00201]",-1.2712023541614796,0.0,1
ZRO/USDT,9,"(0.000792, 0.0012]",-1.273465756527997,0.0,1
LTC/USDT,3,"(0.0012, 0.00201]",-1.2746346392265326,0.0,3
HOME/USDT,12,"(0.00201, 0.0338]",-1.2759647656567796,0.0,1
PENGU/USDT,3,"(0.0012, 0.00201]",-1.2759848670963638,0.0,9
TAO/USDT,6,"(0.000792, 0.0012]",-1.2786544806447595,0.0,2
HBAR/USDT,5,"(-0.001, 0.000463]",-1.2806873991477485,0.0,4
MORPHO/USDT,10,"(-0.001, 0.000463]",-1.2895047968279139,0.0,6
HOME/USDT,2,"(-0.001, 0.000463]",-1.2920383379357636,0.0,4
LTC/USDT,5,"(0.000463, 0.000792]",-1.2930302787038601,0.0,5
LTC/USDT,8,"(0.000463, 0.000792]",-1.2987569255799591,0.0,8
MORPHO/USDT,1,"(0.0012, 0.00201]",-1.299380186687936,0.0,1
H/USDT,3,"(0.000792, 0.0012]",-1.300857895825173,0.0,2
WLD/USDT,5,"(0.000792, 0.0012]",-1.302694288183998,0.0,4
